CIUDAD,LATITUD,LONGITUD
Madrid,40.35773,'-3.5580323
Madrid,40.35774,'-3.759668
Madrid,40.357746,'-3.558346
Madrid,40.357746,'-3.6405363
Madrid,40.357758,'-3.6789937
Madrid,40.357758,'-3.7214322
Madrid,40.357765,'-3.557859
Madrid,40.35777,'-3.6789885
Madrid,40.357773,'-3.557827
Madrid,40.35778,'-3.7597065
Madrid,40.35779,'-3.5657308
Madrid,40.357807,'-3.7597318
Madrid,40.35783,'-3.5588484
Madrid,40.357838,'-3.6405642
Madrid,40.357838,'-3.759761
Madrid,40.35785,'-3.6161542
Madrid,40.357853,'-3.5557063
Madrid,40.357864,'-3.5654454
Madrid,40.357876,'-3.759797
Madrid,40.357876,'-3.7611473
Madrid,40.357887,'-3.761163
Madrid,40.357887,'-3.7611644
Madrid,40.357903,'-3.7214136
Madrid,40.35791,'-3.7598333
Madrid,40.357937,'-3.5689676
Madrid,40.35794,'-3.7598639
Madrid,40.35794,'-3.761519
Madrid,40.357944,'-3.6145713
Madrid,40.357964,'-3.5650628
Madrid,40.357967,'-3.6159816
Madrid,40.35797,'-3.559865
Madrid,40.35798,'-3.7544582
Madrid,40.35801,'-3.759932
Madrid,40.358025,'-3.6800973
Madrid,40.35803,'-3.5561752
Madrid,40.358044,'-3.7541728
Madrid,40.358067,'-3.560358
Madrid,40.35807,'-3.5647035
Madrid,40.358074,'-3.6158237
Madrid,40.358074,'-3.760002
Madrid,40.358086,'-3.7614715
Madrid,40.358093,'-3.5688667
Madrid,40.358093,'-3.6406417
Madrid,40.3581,'-3.7615054
Madrid,40.358116,'-3.5688515
Madrid,40.358128,'-3.564506
Madrid,40.358128,'-3.6397004
Madrid,40.35814,'-3.760073
Madrid,40.358173,'-3.6397145
Madrid,40.35818,'-3.6801004
Madrid,40.35818,'-3.7601244
Madrid,40.358192,'-3.5566301
Madrid,40.3582,'-3.7601457
Madrid,40.35821,'-3.6141531
Madrid,40.35822,'-3.64068
Madrid,40.358223,'-3.7601714
Madrid,40.35823,'-3.7617605
Madrid,40.358234,'-3.7544336
Madrid,40.358246,'-3.560877
Madrid,40.358253,'-3.5641093
Madrid,40.35828,'-3.6787226
Madrid,40.358284,'-3.7602377
Madrid,40.358303,'-3.5569298
Madrid,40.358307,'-3.761926
Madrid,40.358315,'-3.6155405
Madrid,40.358326,'-3.556996
Madrid,40.35833,'-3.5638807
Madrid,40.35835,'-3.7620199
Madrid,40.358356,'-3.640721
Madrid,40.358364,'-3.7603312
Madrid,40.358368,'-3.6397715
Madrid,40.358383,'-3.568759
Madrid,40.358395,'-3.762128
Madrid,40.358414,'-3.5572116
Madrid,40.35842,'-3.563616
Madrid,40.35843,'-3.568742
Madrid,40.358433,'-3.678627
Madrid,40.358444,'-3.760426
Madrid,40.358448,'-3.557301
Madrid,40.35845,'-3.6137729
Madrid,40.35845,'-3.615382
Madrid,40.358475,'-3.754154
Madrid,40.358486,'-3.762343
Madrid,40.35849,'-3.5613477
Madrid,40.358494,'-3.5634
Madrid,40.358494,'-3.7587082
Madrid,40.358498,'-3.7588794
Madrid,40.358505,'-3.7583838
Madrid,40.358505,'-3.7594633
Madrid,40.358513,'-3.5633514
Madrid,40.35852,'-3.7581165
Madrid,40.358524,'-3.7604814
Madrid,40.358524,'-3.7604947
Madrid,40.358524,'-3.7605226
Madrid,40.35853,'-3.7541516
Madrid,40.358543,'-3.5632534
Madrid,40.358543,'-3.7541502
Madrid,40.35855,'-3.7577472
Madrid,40.35856,'-3.5575511
Madrid,40.3586,'-3.7573535
Madrid,40.358604,'-3.7626622
Madrid,40.358612,'-3.6398463
Madrid,40.358624,'-3.6408033
Madrid,40.358624,'-3.757189
Madrid,40.358627,'-3.563001
Madrid,40.358646,'-3.5629206
Madrid,40.358646,'-3.7213078
Madrid,40.358646,'-3.7570536
Madrid,40.35865,'-3.6784668
Madrid,40.358658,'-3.568725
Madrid,40.358677,'-3.6151416
Madrid,40.358677,'-3.7541387
Madrid,40.35868,'-3.762882
Madrid,40.35869,'-3.5578
Madrid,40.35869,'-3.7514925
Madrid,40.358692,'-3.75439
Madrid,40.358696,'-3.7877645
Madrid,40.358707,'-3.5626822
Madrid,40.358707,'-3.7878413
Madrid,40.358727,'-3.7566383
Madrid,40.358727,'-3.7879086
Madrid,40.35873,'-3.5625587
Madrid,40.358734,'-3.5625494
Madrid,40.358738,'-3.5625253
Madrid,40.35874,'-3.5615268
Madrid,40.358753,'-3.640843
Madrid,40.358757,'-3.5615861
Madrid,40.358757,'-3.7875066
Madrid,40.35876,'-3.7541318
Madrid,40.358765,'-3.7631493
Madrid,40.358765,'-3.7662475
Madrid,40.35877,'-3.7880447
Madrid,40.358772,'-3.5622604
Madrid,40.35878,'-3.5616703
Madrid,40.358788,'-3.5618758
Madrid,40.358788,'-3.6398985
Madrid,40.358788,'-3.6408532
Madrid,40.358795,'-3.7873917
Madrid,40.358826,'-3.7604284
Madrid,40.358833,'-3.760007
Madrid,40.358837,'-3.5687468
Madrid,40.358837,'-3.7561536
Madrid,40.358837,'-3.759816
Madrid,40.35884,'-3.759608
Madrid,40.358845,'-3.7513554
Madrid,40.358845,'-3.7594545
Madrid,40.358852,'-3.7560906
Madrid,40.358852,'-3.7610526
Madrid,40.35886,'-3.7541232
Madrid,40.35886,'-3.7872195
Madrid,40.358868,'-3.6782265
Madrid,40.358868,'-3.7590666
Madrid,40.358868,'-3.7590852
Madrid,40.358868,'-3.7635517
Madrid,40.35887,'-3.5581148
Madrid,40.35887,'-3.759049
Madrid,40.3589,'-3.7586896
Madrid,40.358906,'-3.750584
Madrid,40.35891,'-3.7637007
Madrid,40.35891,'-3.7884188
Madrid,40.358917,'-3.6149
Madrid,40.358917,'-3.7541156
Madrid,40.358917,'-3.7870805
Madrid,40.358936,'-3.6800687
Madrid,40.35894,'-3.754113
Madrid,40.358944,'-3.6781287
Madrid,40.358944,'-3.7612197
Madrid,40.358948,'-3.6409018
Madrid,40.35895,'-3.6148717
Madrid,40.358955,'-3.7581928
Madrid,40.35896,'-3.750365
Madrid,40.358967,'-3.755699
Madrid,40.358974,'-3.558284
Madrid,40.358974,'-3.7580545
Madrid,40.35898,'-3.6780832
Madrid,40.358982,'-3.750487
Madrid,40.358986,'-3.6399577
Madrid,40.358986,'-3.7504833
Madrid,40.359,'-3.7641368
Madrid,40.35901,'-3.7578127
Madrid,40.359016,'-3.7868743
Madrid,40.359024,'-3.6780038
Madrid,40.35903,'-3.7543583
Madrid,40.359035,'-3.640928
Madrid,40.35904,'-3.757648
Madrid,40.35905,'-3.61306
Madrid,40.35906,'-3.6147826
Madrid,40.35906,'-3.7614448
Madrid,40.359062,'-3.7644644
Madrid,40.35908,'-3.7573962
Madrid,40.359085,'-3.764621
Madrid,40.35909,'-3.6778975
Madrid,40.359093,'-3.7212503
Madrid,40.359093,'-3.7889066
Madrid,40.359108,'-3.6409507
Madrid,40.359108,'-3.7866776
Madrid,40.359116,'-3.764808
Madrid,40.35912,'-3.7615962
Madrid,40.359127,'-3.6147285
Madrid,40.359127,'-3.7571857
Madrid,40.35913,'-3.5688298
Madrid,40.35913,'-3.7648957
Madrid,40.359135,'-3.7540276
Madrid,40.35914,'-3.755111
Madrid,40.35915,'-3.7616699
Madrid,40.35915,'-3.7650437
Madrid,40.359165,'-3.640012
Madrid,40.359165,'-3.7543905
Madrid,40.359165,'-3.7570126
Madrid,40.35917,'-3.750238
Madrid,40.35918,'-3.6776967
Madrid,40.35918,'-3.7652516
Madrid,40.359188,'-3.7653244
Madrid,40.35919,'-3.6409757
Madrid,40.3592,'-3.5586405
Madrid,40.35921,'-3.7548587
Madrid,40.359215,'-3.7544618
Madrid,40.359222,'-3.7656424
Madrid,40.359226,'-3.5586908
Madrid,40.359226,'-3.6775863
Madrid,40.359226,'-3.7544773
Madrid,40.359226,'-3.7657049
Madrid,40.35923,'-3.6128652
Madrid,40.35923,'-3.7212327
Madrid,40.359238,'-3.7658365
Madrid,40.359238,'-3.768358
Madrid,40.35924,'-3.6800494
Madrid,40.359245,'-3.7547393
Madrid,40.35925,'-3.7546954
Madrid,40.35925,'-3.7567177
Madrid,40.35925,'-3.7682824
Madrid,40.359253,'-3.7619357
Madrid,40.359253,'-3.7659853
Madrid,40.35926,'-3.7545989
Madrid,40.35926,'-3.7661002
Madrid,40.359264,'-3.6774828
Madrid,40.359264,'-3.7661793
Madrid,40.359272,'-3.7663615
Madrid,40.359276,'-3.767723
Madrid,40.359283,'-3.7666054
Madrid,40.359283,'-3.7674856
Madrid,40.359287,'-3.7670004
Madrid,40.359287,'-3.7670932
Madrid,40.35929,'-3.756559
Madrid,40.359306,'-3.6410108
Madrid,40.359314,'-3.6145797
Madrid,40.35932,'-3.7894838
Madrid,40.35933,'-3.6773014
Madrid,40.359337,'-3.7563782
Madrid,40.35938,'-3.558962
Madrid,40.35938,'-3.7622976
Madrid,40.359386,'-3.753791
Madrid,40.359394,'-3.7561607
Madrid,40.3594,'-3.7860177
Madrid,40.359406,'-3.5689175
Madrid,40.359406,'-3.6770964
Madrid,40.359425,'-3.749863
Madrid,40.359432,'-3.5555024
Madrid,40.359444,'-3.6769898
Madrid,40.359444,'-3.6800358
Madrid,40.35945,'-3.6144588
Madrid,40.359455,'-3.762527
Madrid,40.359463,'-3.5591428
Madrid,40.359478,'-3.7497678
Madrid,40.359486,'-3.7536447
Madrid,40.359486,'-3.755818
Madrid,40.3595,'-3.7899246
Madrid,40.35951,'-3.555419
Madrid,40.359512,'-3.5592482
Madrid,40.359516,'-3.6144059
Madrid,40.35953,'-3.640123
Madrid,40.359535,'-3.5555782
Madrid,40.35954,'-3.568962
Madrid,40.359547,'-3.641084
Madrid,40.35955,'-3.7628696
Madrid,40.359562,'-3.755545
Madrid,40.35957,'-3.6766744
Madrid,40.359577,'-3.5553317
Madrid,40.359585,'-3.7855928
Madrid,40.35959,'-3.7475219
Madrid,40.35959,'-3.753416
Madrid,40.359592,'-3.5594566
Madrid,40.3596,'-3.7699475
Madrid,40.359604,'-3.6124578
Madrid,40.359604,'-3.7696712
Madrid,40.359604,'-3.7699971
Madrid,40.359608,'-3.5594952
Madrid,40.359608,'-3.76951
Madrid,40.359615,'-3.7690463
Madrid,40.359623,'-3.5595405
Madrid,40.35963,'-3.7686987
Madrid,40.359634,'-3.6401525
Madrid,40.35964,'-3.612402
Madrid,40.35964,'-3.7684922
Madrid,40.359642,'-3.7632957
Madrid,40.359646,'-3.5552557
Madrid,40.359646,'-3.5556316
Madrid,40.359646,'-3.7552545
Madrid,40.359653,'-3.768084
Madrid,40.359657,'-3.790314
Madrid,40.35966,'-3.6123676
Madrid,40.359665,'-3.7678933
Madrid,40.359673,'-3.767647
Madrid,40.359676,'-3.6123168
Madrid,40.359676,'-3.7532327
Madrid,40.35968,'-3.5597067
Madrid,40.35968,'-3.6800199
Madrid,40.35968,'-3.7674937
Madrid,40.359688,'-3.7673247
Madrid,40.359695,'-3.64017
Madrid,40.359695,'-3.7470412
Madrid,40.359695,'-3.7671
Madrid,40.3597,'-3.6142528
Madrid,40.3597,'-3.7636354
Madrid,40.359703,'-3.7668967
Madrid,40.359707,'-3.6411333
Madrid,40.35972,'-3.7666035
Madrid,40.359726,'-3.763838
Madrid,40.359737,'-3.612085
Madrid,40.359745,'-3.5556862
Madrid,40.359745,'-3.569031
Madrid,40.359745,'-3.641145
Madrid,40.359745,'-3.763994
Madrid,40.35975,'-3.7658207
Madrid,40.359753,'-3.721167
Madrid,40.359753,'-3.752951
Madrid,40.359753,'-3.7657533
Madrid,40.359756,'-3.7493012
Madrid,40.359764,'-3.7655313
Madrid,40.359768,'-3.7723536
Madrid,40.35977,'-3.6411529
Madrid,40.35977,'-3.7644112
Madrid,40.359776,'-3.6763256
Madrid,40.359776,'-3.7646787
Madrid,40.359776,'-3.7722445
Madrid,40.35978,'-3.560025
Madrid,40.35978,'-3.560032
Madrid,40.35978,'-3.7648754
Madrid,40.35978,'-3.7851424
Madrid,40.359795,'-3.6119566
Madrid,40.3598,'-3.7723992
Madrid,40.359806,'-3.7465367
Madrid,40.35981,'-3.7469234
Madrid,40.35981,'-3.7527192
Madrid,40.35982,'-3.6118193
Madrid,40.359825,'-3.7716236
Madrid,40.35984,'-3.555718
Madrid,40.359848,'-3.6762457
Madrid,40.359863,'-3.7711487
Madrid,40.359863,'-3.7908175
Madrid,40.35988,'-3.6800106
Madrid,40.35988,'-3.749067
Madrid,40.359894,'-3.6140878
Madrid,40.359894,'-3.752381
Madrid,40.359894,'-3.784868
Madrid,40.359913,'-3.5557277
Madrid,40.359936,'-3.7489388
Madrid,40.359947,'-3.560528
Madrid,40.359955,'-3.7847097
Madrid,40.35996,'-3.5691082
Madrid,40.35996,'-3.6412106
Madrid,40.35999,'-3.754029
Madrid,40.359997,'-3.7519314
Madrid,40.359997,'-3.7911327
Madrid,40.360016,'-3.5557528
Madrid,40.360027,'-3.6760387
Madrid,40.36003,'-3.5528553
Madrid,40.360035,'-3.6800256
Madrid,40.360054,'-3.6116238
Madrid,40.360065,'-3.7211244
Madrid,40.360065,'-3.7516494
Madrid,40.360073,'-3.560777
Madrid,40.360073,'-3.6800346
Madrid,40.360085,'-3.6139302
Madrid,40.360085,'-3.6759887
Madrid,40.36009,'-3.5608113
Madrid,40.360092,'-3.5557578
Madrid,40.360096,'-3.784459
Madrid,40.360104,'-3.7913861
Madrid,40.36011,'-3.6115744
Madrid,40.36011,'-3.6139069
Madrid,40.360134,'-3.5691853
Madrid,40.360138,'-3.6138852
Madrid,40.360146,'-3.611591
Madrid,40.360153,'-3.7513206
Madrid,40.36016,'-3.6800559
Madrid,40.360165,'-3.6759171
Madrid,40.360172,'-3.5557683
Madrid,40.360172,'-3.7461524
Madrid,40.36018,'-3.6115947
Madrid,40.36019,'-3.6412785
Madrid,40.360195,'-3.7916129
Madrid,40.360207,'-3.748331
Madrid,40.360218,'-3.5609937
Madrid,40.36022,'-3.6800807
Madrid,40.360226,'-3.6115994
Madrid,40.360226,'-3.6800842
Madrid,40.36023,'-3.5557652
Madrid,40.36026,'-3.5692568
Madrid,40.360264,'-3.6413
Madrid,40.36028,'-3.7840776
Madrid,40.360287,'-3.6801212
Madrid,40.360294,'-3.7529473
Madrid,40.3603,'-3.7918408
Madrid,40.36031,'-3.6758196
Madrid,40.360317,'-3.6115868
Madrid,40.360317,'-3.7506995
Madrid,40.36032,'-3.5557818
Madrid,40.36032,'-3.6801486
Madrid,40.360348,'-3.5693088
Madrid,40.36035,'-3.7463598
Madrid,40.36035,'-3.7527177
Madrid,40.36036,'-3.7526777
Madrid,40.360363,'-3.5543292
Madrid,40.360367,'-3.7504869
Madrid,40.36037,'-3.7478807
Madrid,40.36037,'-3.7919848
Madrid,40.360374,'-3.6404684
Madrid,40.36038,'-3.6757724
Madrid,40.36039,'-3.6413355
Madrid,40.3604,'-3.7525077
Madrid,40.360405,'-3.5611854
Madrid,40.36041,'-3.783818
Madrid,40.36043,'-3.680243
Madrid,40.36043,'-3.6802444
Madrid,40.360435,'-3.7458723
Madrid,40.36044,'-3.5557783
Madrid,40.36044,'-3.5612102
Madrid,40.360443,'-3.6115727
Madrid,40.360447,'-3.792143
Madrid,40.36045,'-3.74586
Madrid,40.36045,'-3.7522924
Madrid,40.360466,'-3.6757317
Madrid,40.360466,'-3.7458477
Madrid,40.36047,'-3.7433841
Madrid,40.360474,'-3.669238
Madrid,40.360485,'-3.6802979
Madrid,40.360493,'-3.7499099
Madrid,40.360497,'-3.7458227
Madrid,40.360504,'-3.6135106
Madrid,40.360504,'-3.7210703
Madrid,40.360504,'-3.747453
Madrid,40.360516,'-3.6115239
Madrid,40.360516,'-3.6115248
Madrid,40.360527,'-3.7457967
Madrid,40.360527,'-3.747376
Madrid,40.360527,'-3.751968
Madrid,40.36053,'-3.5557857
Madrid,40.36053,'-3.7923093
Madrid,40.360542,'-3.680365
Madrid,40.360546,'-3.7457793
Madrid,40.360546,'-3.773431
Madrid,40.36055,'-3.6692755
Madrid,40.360558,'-3.5694642
Madrid,40.360558,'-3.6756876
Madrid,40.360558,'-3.7457702
Madrid,40.36056,'-3.6689796
Madrid,40.360565,'-3.7457638
Madrid,40.360577,'-3.6804032
Madrid,40.36058,'-3.7924128
Madrid,40.360584,'-3.745743
Madrid,40.36059,'-3.6134183
Madrid,40.360607,'-3.783393
Madrid,40.36061,'-3.640562
Madrid,40.360615,'-3.7457151
Madrid,40.36062,'-3.7515278
Madrid,40.360622,'-3.675663
Madrid,40.360622,'-3.6804655
Madrid,40.36063,'-3.555771
Madrid,40.360638,'-3.7925193
Madrid,40.36064,'-3.7456868
Madrid,40.360657,'-3.7513392
Madrid,40.360664,'-3.6414087
Madrid,40.36067,'-3.5613754
Madrid,40.36067,'-3.6805482
Madrid,40.36067,'-3.7512517
Madrid,40.360672,'-3.680562
Madrid,40.360672,'-3.7456574
Madrid,40.360683,'-3.7456427
Madrid,40.360687,'-3.6805897
Madrid,40.3607,'-3.7456279
Madrid,40.360706,'-3.7926447
Madrid,40.36071,'-3.680649
Madrid,40.360714,'-3.6756272
Madrid,40.360718,'-3.5538793
Madrid,40.360718,'-3.7456079
Madrid,40.36072,'-3.6755652
Madrid,40.36072,'-3.7508805
Madrid,40.360725,'-3.7455974
Madrid,40.36073,'-3.6806943
Madrid,40.36074,'-3.7210374
Madrid,40.36074,'-3.7465189
Madrid,40.360752,'-3.7455666
Madrid,40.360752,'-3.7505946
Madrid,40.36076,'-3.680781
Madrid,40.36076,'-3.745557
Madrid,40.360764,'-3.5696557
Madrid,40.360764,'-3.6691074
Madrid,40.360775,'-3.5558076
Madrid,40.36078,'-3.745535
Madrid,40.360783,'-3.640629
Madrid,40.360783,'-3.792786
Madrid,40.360786,'-3.6133168
Madrid,40.360786,'-3.669416
Madrid,40.360786,'-3.7503603
Madrid,40.36079,'-3.6744776
Madrid,40.360794,'-3.7210302
Madrid,40.3608,'-3.6745782
Madrid,40.3608,'-3.7502513
Madrid,40.360806,'-3.745503
Madrid,40.36081,'-3.6742697
Madrid,40.36081,'-3.6746726
Madrid,40.36081,'-3.7454977
Madrid,40.360813,'-3.6809332
Madrid,40.360813,'-3.6809356
Madrid,40.360817,'-3.674687
Madrid,40.360817,'-3.680947
Madrid,40.360832,'-3.74547
Madrid,40.360832,'-3.7829325
Madrid,40.36084,'-3.673994
Madrid,40.360847,'-3.6414552
Madrid,40.360855,'-3.6414573
Madrid,40.360855,'-3.745437
Madrid,40.36086,'-3.5697484
Madrid,40.360863,'-3.6737025
Madrid,40.36087,'-3.6414611
Madrid,40.36087,'-3.745419
Madrid,40.36087,'-3.7910414
Madrid,40.36087,'-3.7911015
Madrid,40.36087,'-3.7911196
Madrid,40.36087,'-3.7911446
Madrid,40.36087,'-3.7911975
Madrid,40.36087,'-3.791222
Madrid,40.36087,'-3.7912755
Madrid,40.360874,'-3.6735027
Madrid,40.360874,'-3.7457893
Madrid,40.360874,'-3.7459533
Madrid,40.360874,'-3.7908854
Madrid,40.360874,'-3.790895
Madrid,40.360874,'-3.7909634
Madrid,40.360874,'-3.7913535
Madrid,40.360874,'-3.7913547
Madrid,40.360878,'-3.7908077
Madrid,40.36088,'-3.745403
Madrid,40.36088,'-3.7907853
Madrid,40.36088,'-3.7915273
Madrid,40.360886,'-3.6731963
Madrid,40.360886,'-3.7498243
Madrid,40.360886,'-3.79073
Madrid,40.36089,'-3.5614903
Madrid,40.36089,'-3.7453878
Madrid,40.36089,'-3.7906523
Madrid,40.36089,'-3.790672
Madrid,40.36089,'-3.7916358
Madrid,40.360893,'-3.791701
Madrid,40.360897,'-3.7905746
Madrid,40.360897,'-3.7905748
Madrid,40.3609,'-3.6132212
Madrid,40.360905,'-3.6132255
Madrid,40.360905,'-3.7453687
Madrid,40.360905,'-3.7904975
Madrid,40.360905,'-3.7918746
Madrid,40.360905,'-3.793007
Madrid,40.36091,'-3.6130984
Madrid,40.36091,'-3.6729383
Madrid,40.360912,'-3.6132522
Madrid,40.360912,'-3.7904203
Madrid,40.360916,'-3.669475
Madrid,40.360916,'-3.792048
Madrid,40.36092,'-3.7903636
Madrid,40.360924,'-3.7903435
Madrid,40.360928,'-3.7453337
Madrid,40.360928,'-3.7903097
Madrid,40.360928,'-3.7921677
Madrid,40.360935,'-3.6110446
Madrid,40.360935,'-3.790254
Madrid,40.360935,'-3.7902668
Madrid,40.360935,'-3.7922208
Madrid,40.36094,'-3.6726227
Madrid,40.36094,'-3.7922647
Madrid,40.360943,'-3.6692162
Madrid,40.360947,'-3.7901905
Madrid,40.36095,'-3.6129858
Madrid,40.36095,'-3.7452984
Madrid,40.360954,'-3.67249
Madrid,40.360954,'-3.6813774
Madrid,40.360954,'-3.7923932
Madrid,40.36096,'-3.6129718
Madrid,40.36096,'-3.7901142
Madrid,40.36097,'-3.5558467
Madrid,40.36097,'-3.7900622
Madrid,40.360973,'-3.6723144
Madrid,40.360973,'-3.7452624
Madrid,40.360973,'-3.790035
Madrid,40.360973,'-3.7900383
Madrid,40.360973,'-3.7925653
Madrid,40.360977,'-3.6129231
Madrid,40.36098,'-3.7452495
Madrid,40.36099,'-3.6128962
Madrid,40.36099,'-3.789963
Madrid,40.360996,'-3.6720717
Madrid,40.360996,'-3.745226
Madrid,40.360996,'-3.7927368
Madrid,40.361,'-3.6128614
Madrid,40.361,'-3.7899127
Madrid,40.361,'-3.7927554
Madrid,40.361004,'-3.7898877
Madrid,40.361008,'-3.7209964
Madrid,40.36101,'-3.79322
Madrid,40.361015,'-3.6407309
Madrid,40.361015,'-3.6718783
Madrid,40.361015,'-3.792867
Madrid,40.36102,'-3.5699177
Madrid,40.36102,'-3.6695228
Madrid,40.36102,'-3.775586
Madrid,40.361023,'-3.7494924
Madrid,40.361027,'-3.6127763
Madrid,40.361027,'-3.7897675
Madrid,40.36103,'-3.5558636
Madrid,40.36103,'-3.6127603
Madrid,40.36103,'-3.7929695
Madrid,40.361034,'-3.61275
Madrid,40.361034,'-3.6692636
Madrid,40.361034,'-3.6716835
Madrid,40.36104,'-3.7929966
Madrid,40.36104,'-3.7930088
Madrid,40.36105,'-3.6126652
Madrid,40.361053,'-3.6714458
Madrid,40.361053,'-3.7824934
Madrid,40.361053,'-3.7896476
Madrid,40.361057,'-3.6407506
Madrid,40.361057,'-3.7757657
Madrid,40.361057,'-3.793126
Madrid,40.36106,'-3.5558658
Madrid,40.361065,'-3.7895803
Madrid,40.36107,'-3.5615706
Madrid,40.361073,'-3.793201
Madrid,40.361076,'-3.7895281
Madrid,40.36108,'-3.61259
Madrid,40.36108,'-3.793255
Madrid,40.361088,'-3.640765
Madrid,40.361088,'-3.6692865
Madrid,40.361088,'-3.7448485
Madrid,40.361095,'-3.6125722
Madrid,40.361095,'-3.793325
Madrid,40.3611,'-3.7493129
Madrid,40.361103,'-3.671106
Madrid,40.361103,'-3.7894092
Madrid,40.361107,'-3.6695817
Madrid,40.361107,'-3.7933836
Madrid,40.361107,'-3.793403
Madrid,40.361107,'-3.793411
Madrid,40.36112,'-3.6125422
Madrid,40.36112,'-3.6415198
Madrid,40.361134,'-3.5615995
Madrid,40.361134,'-3.681908
Madrid,40.361134,'-3.789291
Madrid,40.36115,'-3.6693006
Madrid,40.361153,'-3.7892141
Madrid,40.361156,'-3.553336
Madrid,40.36116,'-3.681968
Madrid,40.36116,'-3.7891731
Madrid,40.361164,'-3.7445436
Madrid,40.361176,'-3.6706908
Madrid,40.361183,'-3.555914
Madrid,40.361183,'-3.5700915
Madrid,40.361183,'-3.6696546
Madrid,40.361195,'-3.6739786
Madrid,40.361195,'-3.7890558
Madrid,40.3612,'-3.6737666
Madrid,40.3612,'-3.7442634
Madrid,40.361202,'-3.741874
Madrid,40.361206,'-3.5559154
Madrid,40.361206,'-3.7440965
Madrid,40.36121,'-3.6736078
Madrid,40.36121,'-3.7427762
Madrid,40.361214,'-3.674249
Madrid,40.361214,'-3.7409134
Madrid,40.361214,'-3.74093
Madrid,40.361217,'-3.6734877
Madrid,40.361217,'-3.7408917
Madrid,40.361217,'-3.74396
Madrid,40.361225,'-3.6124327
Madrid,40.361225,'-3.6734245
Madrid,40.36123,'-3.6643317
Madrid,40.36123,'-3.7209613
Madrid,40.361233,'-3.5559168
Madrid,40.361233,'-3.6415474
Madrid,40.361233,'-3.7434053
Madrid,40.361237,'-3.6124241
Madrid,40.361237,'-3.6693034
Madrid,40.36124,'-3.6733112
Madrid,40.36124,'-3.674409
Madrid,40.36124,'-3.7765949
Madrid,40.361244,'-3.7403293
Madrid,40.361248,'-3.6703584
Madrid,40.361248,'-3.7888267
Madrid,40.36125,'-3.7766407
Madrid,40.36126,'-3.6697845
Madrid,40.36126,'-3.6731524
Madrid,40.361263,'-3.6703002
Madrid,40.361263,'-3.7887635
Madrid,40.361267,'-3.6745474
Madrid,40.36127,'-3.6730826
Madrid,40.36127,'-3.7400265
Madrid,40.361275,'-3.6123865
Madrid,40.36128,'-3.552801
Madrid,40.36128,'-3.7819967
Madrid,40.361282,'-3.555925
Madrid,40.361282,'-3.6692939
Madrid,40.361286,'-3.7489626
Madrid,40.36129,'-3.6415608
Madrid,40.361294,'-3.6698961
Madrid,40.361294,'-3.6701097
Madrid,40.361294,'-3.6822655
Madrid,40.3613,'-3.6699953
Madrid,40.3613,'-3.7396574
Madrid,40.361305,'-3.6746902
Madrid,40.361317,'-3.6727307
Madrid,40.36133,'-3.5531213
Madrid,40.361332,'-3.6726568
Madrid,40.361336,'-3.6823754
Madrid,40.36134,'-3.555938
Madrid,40.361347,'-3.7818553
Madrid,40.36135,'-3.6692622
Madrid,40.36135,'-3.682425
Madrid,40.361355,'-3.64089
Madrid,40.361378,'-3.6644843
Madrid,40.36138,'-3.7487857
Madrid,40.361385,'-3.672301
Madrid,40.36141,'-3.674997
Madrid,40.36141,'-3.776958
Madrid,40.36141,'-3.787934
Madrid,40.361416,'-3.781702
Madrid,40.36142,'-3.5560052
Madrid,40.36142,'-3.641591
Madrid,40.361435,'-3.7486854
Madrid,40.36144,'-3.6826713
Madrid,40.361446,'-3.787637
Madrid,40.36145,'-3.6122177
Madrid,40.361454,'-3.570381
Madrid,40.361454,'-3.7816303
Madrid,40.36146,'-3.669186
Madrid,40.36146,'-3.682733
Madrid,40.36148,'-3.5617237
Madrid,40.361485,'-3.6717265
Madrid,40.361485,'-3.7771156
Madrid,40.36149,'-3.5529137
Madrid,40.36149,'-3.7815514
